tahun_kelahiran,belanja_daging,belanja_ikan,belanja_kue,belanja_buah,terakhir_belanja,pendapatan,pembelian_web,pembelian_toko,day_after,jumlah_promosi
1951.0,691866.0,159817.0,68782.0,62713.0,51,175901000.0,2,12,501,6
1971.0,581409.0,89007.0,66754.0,10119.0,80,163534476.0,5,6,651,0
1986.0,109242.0,22014.5390625,14161.0,8092.0,64,84892000.0,2,5,667,1
1961.0,478331.0,56361.0,49559.0,72166.0,41,158023179.0,4,9,571,3
1975.0,289006.0,152955.0,17648.0,0.0,16,98122575.34,2,3,421,0
1987.0,34391.0,8092.0,12138.0,10115.0,12,66748007.56,1,2,365,0
1977.0,1533434.0,317611.0,173978.0,285243.0,36,156184992.0,6,6,802,2
1949.0,1418772.0,135825.0,129446.0,46673.0,8,194642531.0,3,6,610,2
1966.0,826563.0,106262.0,72637.0,54963.0,83,157362438.0,3,4,620,3
1972.0,879271.0,236396.0,165338.0,112109.0,32,167563206.0,5,9,533,1
1968.0,990543.0,360467.0,147778.0,141709.0,23,156281009.0,6,4,495,5
1965.0,24276.0,2023.0,0.0,0.0,25,45429000.0,0,2,666,1
1967.0,192870.0,5934.0,56407.0,54452.0,3,83588377.0,5,3,534,0
1960.0,815882.0,219708.87,41124.0,74414.0,72,165520560.0,1,12,560,5
1956.0,552364.0,88650.0,11877.0,106877.0,28,159176682.0,10,5,577,1
1959.0,837522.0,216461.0,196231.0,62713.0,79,185302000.0,3,6,824,5
1971.0,454314.32,270045.0,1237.0,97997.0,22,152822999.0,8,10,558,4
1964.0,1887459.0,412692.0,60690.0,105196.0,87,155606000.0,7,5,315,6
1951.0,154133.0,3578.0,31817.0,4279.0,71,117386683.0,6,10,601,3
1978.0,32313.0,16866.0,19675.25,17470.0,8,49800657.0,3,3,560,3
1946.0,143633.0,36414.0,20677.0390625,34391.0,47,97524000.0,1,5,644,0
1976.0,10912.0,4094.0,4070.0,122.0,71,114183432.0,0,0,647,0
1973.0,77115.0,9964.0,362.0,2264.0,77,119948693.0,4,4,648,1
1985.0,273105.0,370209.0,82639.1953125,28322.0,28,79831000.0,6,5,573,0
1982.0,167021.0,60755.0,10115.0,53601.0,81,79369527.0,3,2,551,3
1969.0,159361.0,9664.0,12886.0,7267.0,70,124172234.0,6,4,605,4
1989.0,6069.0,10115.0,0.0,2023.0,31,52469000.0,0,3,558,0
1965.0,192185.0,0.0,24276.0,4046.0,47,111003000.0,6,8,493,0
1979.0,4046.0,15432.0,9479.0,11752.0,15,65988341.0,1,2,596,2
1973.0,35209.0,9241.0,11812.0,8802.0,2,78932410.0,3,0,619,5
1948.0,507773.0,199614.37,84966.0,244783.0,79,129098000.0,6,14,517,0
1981.0,201708.0,66210.0,41623.0,41962.0,36,83952140.0,8,4,511,6
1960.0,733632.0,307891.0,47249.0,46414.0,82,164575060.0,2,11,572,5
1960.0,38437.0,8092.0,10115.0,0.0,100,82470000.0,3,8,654,3
1957.0,1699320.0,410669.0,279174.0,103173.0,35,166722000.0,8,12,538,4
1963.0,700087.0,199692.38,137260.0,170033.78484375,11,153325574.67,9,6,550,5
1979.0,428821.0,135372.0,101711.0,124267.0,23,84682673.0,2,10,512,6
1972.0,56015.0,7082.0,10115.0,919.0,66,94326080.0,1,7,579,3
1961.0,50922.0,2539.0,2805.65,12569.0,71,110929447.0,5,5,669,5
1963.0,1854111.0,127526.0,210276.0,90764.0,71,170159650.0,4,5,563,3
1989.0,14161.0,0.0,12138.0,0.0,30,54059000.0,2,3,849,2
1964.0,1683704.0,93281.0,22873.0,117805.0,73,176841928.28,5,7,563,5
1958.0,79626.0,33817.0,41765.0,17819.24,26,89982768.0,1,6,527,1
1981.0,39769.0,1192.0,7581.91,13003.0,19,82863076.0,3,1,535,2
1963.0,1798272.0,128138.0,209358.0,88622.0,67,170236104.0,4,5,544,3
1966.0,79235.0,29731.1329296875,16734.0,17338.0,38,139879643.0,8,5,610,4
1961.0,1916795.0,109944.0,188086.0,109039.0,78,166464941.0,4,11,573,4
1972.0,339864.0,20230.0,20230.0,18207.0,94,98977000.0,5,12,227,1
1981.0,208369.0,155771.0,40460.0,135541.0,80,139578000.0,2,7,699,0
1979.0,1114673.0,317611.0,86989.0,99515.5,48,162746000.0,3,6,892,0
1969.0,156392.0,10575.0,29964.0,17820.76,42,84287315.0,5,5,464,5
1967.0,33524.0,2233.85,4134.0,264.0,18,89591582.0,4,4,679,1
1963.0,507773.0,22253.0,14161.0,28322.0,51,129237000.0,1,11,319,5
1951.0,123403.0,0.0,4046.0,0.0,39,86473648.45,0,3,515,6
1967.0,232248.53125,32368.0,16184.0,32368.0,67,129495000.0,8,9,478,1
1963.0,800878.0,296914.0,124584.0,64709.0,32,140441616.0,2,9,564,1
1985.0,790868.0,181187.77,311758.0,82301.0,82,180573521.0,6,10,566,1
1970.0,46529.0,6069.0,6069.0,12138.0,51,40777000.0,1,1,760,2
1974.0,602861.0,21311.0,27360.0,23294.0,41,120326587.0,7,4,503,6
1964.0,5372.0,0.0,4187.0,900.0,81,85217459.0,0,1,655,0
1963.0,174632.0,37010.0,20891.0,15023.0,39,74310069.0,4,5,390,6
1961.0,175212.0,18652.0,15806.0,14017.98,74,97207049.4,6,5,494,0
1948.0,333795.0,119357.0,24276.0,76874.0,49,147552000.0,1,5,799,5
1948.0,50189.0,0.0,22735.0,39915.0,8,94343888.0,4,2,581,5
1960.0,118934.0,1813.0,17647.0,2929.0,69,117210959.0,3,11,601,3
1969.0,4046.0,16344.6875,0.0,8092.0,59,82284000.0,2,4,419,1
1954.0,238714.0,70805.0,4046.0,20230.0,7,132661000.0,6,13,577,2
1962.0,1798855.0,73140.0,153313.0,159300.0,89,166130082.0,6,10,569,4
1958.0,39830.0,5172.0,829.0,3580.0,86,53952489.0,0,1,638,0
1967.0,36221.0,1788.0,4046.0,894.0,56,114288714.0,5,5,648,5
1970.0,427599.0,118936.0,235494.0,254311.0,35,134478669.0,3,8,532,1
1987.0,1608534.0,262465.0,160638.0,254733.0,26,187881072.0,2,7,570,0
1994.0,1297303.0,70177.0,194468.0,56535.0,62,176052140.0,7,12,574,3
1983.0,616262.0,45656.0,51559.0,42536.0,40,165383816.0,6,7,537,5
1952.0,483497.0,311542.0,4046.0,232645.0,53,153110000.0,11,7,713,0
1958.0,521390.0,110770.0,42708.0,255296.0,28,141627175.0,8,12,567,1
1968.0,561685.0,125056.0,47254.0,48247.0,87,165360139.0,8,6,543,5
1973.0,265013.0,74851.0,22253.0,22253.0,67,155123000.0,2,5,336,3
1956.0,25375.0,6508.0,2154.0,1847.0,85,76613607.0,0,3,627,1
1989.0,1292204.0,197921.0,191255.0,289503.0,92,184357690.0,4,6,574,3
1969.0,98165.0,43938.0,23708.0,28297.0,81,138772978.0,7,6,634,4
1974.0,102284.0,15228.0,21297.0,11737.0,20,82398026.0,4,2,534,5
1967.0,276783.0,97583.0,173192.0,6288.0,9,119789478.0,5,9,556,0
1969.0,794662.0,145538.0,128907.0,69792.0,52,168990956.0,3,10,537,6
1949.0,129472.0,8092.0,18673.236328125,12138.0,93,101262000.0,6,4,475,0
1988.0,18926.0,14640.0,22732.0,10939.0,39,54777596.7,1,1,589,2
1979.0,312249.0,198483.0,259194.0,45693.0,82,180614091.0,7,8,595,1
1982.0,3810.0,0.0,2185.0,1688.0,72,37650558.0,0,3,570,0
1973.0,117894.0,13938.0,15346.5,95.0,7,79391654.0,3,0,542,5
1970.0,927348.0,191521.0,358509.0,177674.0,3,172873133.0,7,5,543,6
1960.0,127918.0,10836.0,1782.0,12208.0,98,109535671.0,8,4,571,5
1971.0,22253.0,2023.0,10115.0,6069.0,0,77005000.0,1,4,795,0
1971.0,638934.0,112231.0,72276.0,134702.0,64,174189007.0,7,9,491,5
1975.0,872278.0,108384.0,162277.0,24584.0,62,163703538.0,4,4,548,0
1978.0,13218.0,12803.0,5487.0,9145.0,21,90782328.0,0,2,583,0
1951.0,38437.0,16184.0,8136.51,8092.0,59,66412000.0,5,3,562,0
1960.0,366085.0,40904.0,15700.0,51559.0,38,135986424.0,8,9,562,3
1952.0,31475.177734375,40133.0,20395.680390625,31793.0,80,31437152.0,1,1,491,0
1974.0,32561.0,894.0,0.0,4472.0,8,78638083.0,3,2,624,5
1995.0,760491.25,279174.0,212415.0,30345.0,23,140733000.0,6,13,796,1
1984.0,351216.0,113626.0,79959.0,90478.18,30,84455528.0,5,8,519,6
1952.0,2252.0,37011.0,11390.0,29069.0,81,31462835.0,1,1,549,0
1960.0,50576.15625,0.0,6069.0,4046.0,91,35731000.0,3,2,778,0
1984.0,1410376.0,220631.79,247646.0,154633.0,26,179128161.0,7,9,551,6
1984.0,69506.0,10303.0,913.0,11448.472866210937,19,31299799.0,6,3,394,0
1982.0,923996.0,243250.0,58918.0,44506.0,13,140368124.0,3,8,506,5
1948.0,149702.0,277151.0,97104.0,50575.0,91,51925000.0,3,5,308,0
1958.0,451487.0,83943.0,66609.0,114863.0,38,126979637.0,8,7,482,6
1984.0,865141.0,107154.0,200189.0,166724.0,90,150231579.0,9,7,530,4
1970.0,115311.0,2023.0,0.0,0.0,91,86161000.0,7,3,284,6
1974.0,801072.0,189044.0,120269.0,44718.0,56,168562367.0,2,10,515,5
1966.0,14161.0,0.0,10115.0,6069.0,58,74372000.0,1,1,498,0
1980.0,44506.0,8092.0,8092.0,0.0,95,80003000.0,3,2,705,0
1980.0,1357975.17,350352.0,10675.0,262837.0,36,162207168.0,5,5,572,6
1955.0,0.0,6069.0,4046.0,0.0,0,62848000.0,1,1,577,0
1994.0,62312.0,5113.0,3512.0,1600.0,68,49830166.0,5,0,573,0
1965.0,88604.0,32686.0,22901.0,18087.0,12,140519065.0,8,4,605,4
1960.0,1604447.0,142186.0,119428.0,152539.0,60,192652639.0,5,7,585,5
1990.0,60690.0,34391.0,9826.4189453125,22253.0,71,92132000.0,0,2,769,1
1969.0,192415.0,123140.0,107679.0,39545.0,41,118597973.0,9,9,513,3
1983.0,60690.0,6069.0,2023.0,8092.0,51,77632000.0,1,1,640,1
1950.0,206346.0,269059.0,34391.0,28322.0,32,121322000.0,4,2,686,5
1966.0,60690.0,2023.0,0.0,0.0,66,86346000.0,7,4,281,0
1970.0,30345.0,0.0,0.0,6069.0,10,74969000.0,4,2,790,0
1959.0,24638.0,9961.0,1381.0,3278.0,40,70754192.0,5,6,595,0
1980.0,1256914.0,78013.0,128328.0,168968.0,69,169656690.0,6,6,562,6
1965.0,357705.0,177180.0,202176.0,154225.0,50,139063099.0,7,6,582,4
1961.0,1537480.0,64736.0,146770.40625,58667.0,69,175378000.0,8,12,473,1
1963.0,180047.0,40460.0,18207.0,22253.0,103,86675000.0,4,12,552,4
1991.0,37663.0,8032.0,1308.0,16064.0,14,64059087.0,2,2,585,0
1988.0,918469.0,315094.76234375,118589.59796875,6660.0,18,138739573.0,2,5,549,5
1953.0,630996.0,41660.0,2401.0,31093.0,102,180644833.0,0,7,612,3
1965.0,13308.0,8944.0,11180.0,1491.0,52,107825622.0,2,6,640,0
1991.0,448366.0,62963.0,70834.0,68866.0,31,104893200.0,7,3,529,4
1972.0,184624.0,25320.0,36039.0,27447.0,65,103049939.0,7,5,542,4
1970.0,37812.0,4242.0,2936.0,2219.0,37,37576690.0,2,2,595,3
1966.0,1630538.0,32368.0,135541.0,206346.0,95,165912000.0,6,8,694,4
1980.0,25174.0,14169.0,17300.0,11343.91,0,42165255.68,0,2,580,0
1961.0,44267.0,6741.0,5595.53,3593.0,90,76472934.0,2,2,636,1
1984.0,45418.0,6656.0,31616.0,717.0,42,77066367.0,2,4,535,1
1958.0,1646722.0,50575.0,143319.24,345933.0,58,131774000.0,2,8,377,6
1986.0,1399916.0,428876.0,50575.0,56644.0,6,151517000.0,5,4,414,6
1964.0,895794.0,289735.0,35416.0,96993.0,54,166365509.0,0,12,537,5
1961.0,30345.0,0.0,4046.0,2023.0,97,33084000.0,3,6,777,2
1954.0,987500.0,188964.0,148237.0,69212.0,79,162389347.38,3,5,528,5
1981.0,806333.0,48513.0,43446.0,40460.0,23,164921611.0,4,7,547,5
1979.0,605508.0,185927.0,224502.0,67766.0,29,126713985.0,4,10,530,1
1969.0,656115.0,189186.0,153099.0,58907.0,57,185250893.0,6,7,591,5
1961.0,1667519.0,235766.0,197394.13,150873.0,62,166347507.0,8,10,544,4
1963.0,16184.0,2023.0,0.0,2023.0,99,46578000.0,1,5,877,0
1962.0,152114.0,26037.0,35238.0,2088.0,6,85031207.0,5,5,496,6
1978.0,21929.0,16669.0,17923.0,17316.0,7,35881130.0,4,2,588,6
1972.0,301427.0,50575.0,22253.0,16184.0,70,136711000.0,6,6,794,0
1960.0,18896.0,7198.0,5615.0,2246.0,30,43316241.0,2,4,654,1
1971.0,910683.0,56122.0,126653.0,6006.0,45,135072273.0,8,11,569,2
1973.0,34391.0,10115.0,0.0,14161.0,64,77127000.0,0,2,730,0
1951.0,441014.0,165886.0,16184.0,258944.0,81,131636000.0,6,15,507,1
1955.0,336355.0,110889.0,74313.0,158617.0,31,152138143.0,10,3,531,4
1973.0,44294.0,20320.0,60.0,13596.07,91,46953491.0,2,4,549,2
1965.0,184608.0,13621.0,8014.0,13775.0,14,130501481.0,5,8,613,1
1956.0,101079.0,9556.0,6457.0,3228.0,74,79620374.0,4,2,593,0
1972.0,29648.0,10071.0,24972.0,11268.0,18,48512549.0,3,3,579,3
1973.0,57328.14,24276.0,18207.0,12138.0,60,87994190.15,3,2,769,0
1961.0,237434.0,408.0,35519.0,10115.0,47,82114101.0,6,4,444,5
1976.0,29934.0,7345.0,10283.0,8814.0,65,69367375.0,1,3,556,0
1974.0,42627.0,3149.0,33697.0,7542.0,93,31808839.0,7,5,518,0
1985.0,1610332.88,108599.0,96829.0,152968.0,80,183833530.0,6,9,563,3
1957.0,1207413.0,138493.0,62457.0,25228.0,55,160417215.0,2,9,565,2
1957.0,938244.23,177304.0,215298.0,103638.01,30,156840823.0,6,7,552,5
1971.0,140843.0,8950.0,10115.0,17716.0,16,72683513.0,4,3,553,6
1965.0,50575.0,14756.533203125,4046.0,0.0,51,37631000.0,3,1,757,3
1962.0,133555.0,4907.0,10115.0,7904.0,46,113048111.0,10,4,562,4
1978.0,319826.0,17619.0,24145.0,8222.0,58,105210841.0,1,8,540,0
1967.0,201704.0,7215.0,32135.0,4960.0,32,81073544.0,5,2,557,5
1973.0,449800.0,183849.0,227691.0,80895.0,11,190397914.0,7,8,556,2
1971.0,473382.0,202300.0,206346.0,105196.0,95,103411000.0,6,8,230,2
1967.0,48232.0,10611.0,2839.0,10008.0,40,93297936.0,5,4,639,5
1957.0,50893.0,260.0,8123.0,4252.0,64,97386041.0,8,6,639,3
1985.0,29530.0996484375,21438.0,26077.0,9942.0,52,42638597.0,1,4,513,1
1957.0,332644.0,27641.0,58224.0,40839.0,33,138932521.0,6,8,596,4
1970.0,209828.0,47065.0,33175.0,26835.0,90,54913060.0,0,9,516,0
1987.0,755480.0,32809.0,60272.77,38197.0,11,165046251.0,3,7,548,5
1984.0,30345.0,0.0,4046.0,0.0,83,99923000.0,1,2,517,1
1932.0,802189.0,136196.0,81976.0,170627.0,39,169261229.0,4,9,601,3
1963.0,1046419.0,74909.0,79581.0,24064.0,22,133669194.0,1,13,593,4
1958.0,489331.0,3491.0,32368.0,111461.0,87,133957495.0,7,7,562,3
1960.0,265090.0,22627.0,1874.0,35062.0,55,110773895.0,8,8,533,4
1964.0,141610.0,24276.0,0.0,40460.0,20,128066000.0,3,7,831,0
1971.0,76115.0,155315.0,14924.0,142414.0,44,274966726.0,5,6,584,0
1969.0,508162.0,71259.0,20874.0,89909.0,30,135231616.0,6,9,579,6
1966.0,52303.0,10916.0,0.0,9820.0,23,94476485.0,4,3,654,5
1973.0,276905.0,23580.0,9327.05,19650.0,4,110137831.67,5,7,544,4
1968.0,210392.0,50575.0,24276.0,26299.0,69,134035000.0,12,8,479,1
1973.0,997810.0,121029.0,83105.58,32211.0,30,139966682.0,2,4,592,5
1959.0,102175.0,9988.0,504.0,8218.0,86,99296845.0,2,4,577,0
1985.0,653759.0,23431.0,71208.0,12119.0,44,156707319.0,0,8,577,3
1948.0,26299.0,16184.0,2023.0,6069.0,78,115036000.0,2,3,320,0
1964.0,22032.0,186.0,4232.0,62.0,58,98417318.0,4,1,659,1
1970.0,637245.0,329749.0,149702.0,117481.6953125,60,138411000.0,6,3,662,0
1983.0,16184.0,12138.0,14161.0,10115.0,11,40762000.0,0,4,394,1
1959.0,307425.0,90571.0,44549.0,127193.0,46,150100639.0,7,8,560,4
1975.0,138317.0,6012.0,5012.0,20994.0,2,112586894.0,4,4,589,0
1948.0,1279759.0,64859.0,101273.0,232949.0,32,163837190.0,4,9,594,1
1985.0,170047.0,2767.0,14694.0,8092.0,86,63150385.0,3,6,476,0
1973.0,742441.0,242760.0,208369.0,115311.0,35,110566000.0,11,6,488,0
1970.0,235298.0,18074.0,10115.0,16283.0,17,111528669.0,6,6,520,4
1954.0,48552.0,32368.0,8092.0,0.0,101,100174000.0,5,3,658,0
1957.0,113310.0,110095.0,14593.0,36951.0,6,96961929.0,4,6,554,1
1969.0,54621.0,0.0,10115.0,8092.0,83,60386000.0,0,1,664,1
1974.0,113288.0,20230.0,0.0,14161.0,55,93642000.0,8,5,414,0
1949.0,1026630.0,218726.0,232643.0,60852.0,7,173242591.0,1,11,561,6
1966.0,12138.0,0.0,0.0,2023.0,78,67448000.0,4,3,361,1
1963.0,427763.0,153095.0,80006.0,107156.0,67,151803607.0,8,8,516,4
1964.0,26299.0,6069.0,46529.0,68782.0,89,82860000.0,4,5,845,0
1972.0,131495.0,25431.357421875,10115.0,8092.0,87,117001000.0,9,9,383,0
1981.0,1432344.66,45199.0,291633.0,209524.0,41,166315847.0,5,6,555,5
1957.0,624425.6303125,72294.0,180180.0,29589.0,78,125799934.0,2,5,577,0
1975.0,774809.0,32368.0,14161.0,86989.0,89,131001000.0,3,12,794,0
1980.0,0.0,26299.0,0.0,12138.0,89,50532000.0,0,3,242,1
1974.0,4046.0,2023.0,8092.0,4046.0,103,81880000.0,0,3,773,0
1968.0,1341501.0,362361.0,217910.0,44449.0,0,145337799.0,3,11,537,0
1979.0,66936.0,21620.0,16234.0,8774.0,55,108105384.0,3,2,566,0
1956.0,299210.0,12372.0,42131.0,41358.0,52,140859812.0,4,7,586,4
1972.0,198001.0,141294.0,118851.0,44956.0,37,118800405.0,9,9,517,3
1956.0,42280.567421875,6429.64078125,12138.0,6069.0,45,96145000.0,2,4,800,1
1963.0,872435.0,254655.0,95174.1,138076.0,49,161488617.0,2,10,530,6
1987.0,275128.0,82943.0,76874.0,28322.0,72,117706736.0,5,7,317,0
1970.0,1024380.0,320671.0,245035.0,322192.0,34,163718537.0,2,4,551,0
1987.0,13579.0,13999.0,1765.0,11623.0,0,38730236.0,0,2,587,3
1967.0,62942.0,33757.0,21489.0,11473.0,59,102064693.0,6,4,564,4
1963.0,254898.0,74851.0,62713.0,66759.0,93,140679000.0,3,10,417,0
1964.0,320065.0,172050.0,103057.0,76327.0,25,109724721.0,6,8,519,1
1970.0,34391.0,8092.0,0.0,10115.0,66,74547000.0,2,2,399,0
1970.0,242760.0,32654.46875,36414.0,14161.0,12,75256000.0,6,5,324,6
1968.0,216893.0,0.0,77825.0,81021.0,19,130652813.0,6,9,553,2
1966.0,56378.0,22380.29841796875,20176.0,9636.0,65,102076892.0,7,5,642,4
1954.0,1330970.0,492526.0,303271.0,226105.0,21,186059251.0,3,10,566,2
1955.0,22881.0,13861.0,6178.0,11619.0,69,34122861.0,1,5,596,2
1982.0,20232.0,33190.0,14968.0,7688.0,68,55146412.0,0,4,572,3
1976.0,483497.0,208369.0,374255.0,36414.0,83,126197680.0,8,7,250,0
1966.0,853706.0,42483.0,84966.0,46529.0,84,131713000.0,0,5,796,0
1986.0,497838.0,158000.0,118944.0,143504.0,21,84826019.0,2,12,499,6
1959.0,262935.0,112882.7121875,65649.0,196947.0,88,131330562.0,6,7,614,2
1981.0,1651774.0,61358.0,125882.0,81542.0,25,147303190.0,4,9,523,2
1979.0,109242.0,22253.0,12138.0,16184.0,67,66888000.0,5,2,485,1
1971.0,32368.0,4046.0,6069.0,6069.0,30,116082000.0,0,5,855,0
1963.0,6094.0,1024.0,5036.0,5053.0,81,53166898.0,4,1,659,0
1972.0,271929.0,84732.0,41136.0,36732.0,31,56171838.0,7,1,502,0
1968.0,1666917.0,156627.0,165261.0,177339.0,52,192413980.0,6,8,554,5
1966.0,817779.0,150987.0,91906.0,105034.0,74,124566842.0,11,4,524,5
1949.0,1172899.0,353191.0,46516.0,38437.0,43,161207274.0,1,10,624,2
1966.0,338092.0,223810.0,105641.54,99076.0,12,109546074.0,7,9,485,1
1970.0,36906.0,14249.43,11985.0,10687.0,56,76220907.0,2,3,615,1
1984.0,73640.0,82279.0,48755.0,49262.0,22,76915458.0,1,2,486,5
1987.0,19994.0,25058.0,23729.0,11443.0,43,38632167.47,3,1,547,2
1960.0,683045.0,294069.0,71079.0,48247.0,78,164337705.0,3,10,580,5
1981.0,34984.0,36892.0,1190.0,15351.0,58,45188439.0,1,2,500,2
1985.0,373328.0,120615.0,85458.0,103501.0,29,84486733.0,5,9,528,6
1975.0,23127.0,23623.0,21730.0,11863.0,21,51603790.0,2,2,578,3
1962.0,1103622.0,114781.0,180299.0,65929.0,38,175072539.0,5,10,576,6
1978.0,210797.0,30188.806005859376,6099.0,20106.0,33,80016842.0,9,2,534,3
1952.0,295931.0,44224.85,40076.0,78788.0,37,134480907.0,6,7,597,4
1979.0,55045.0,7608.0,10805.0,3907.0,101,31650587.0,8,5,558,0
1961.0,1994678.0,390439.0,78897.0,258944.0,92,168151000.0,5,5,731,0
1982.0,757235.0,132522.0,49150.0,55014.0,24,165467829.0,2,10,523,5
1971.0,12138.0,0.0,0.0,0.0,15,75351000.0,0,2,838,0
1968.0,23027.0,344.0,1994.0,2023.0,75,106063480.0,0,1,653,3
1994.0,673659.0,194208.0,186116.0,301427.0,59,149220752.0,7,8,857,0
1969.0,7792.0,9245.0,0.0,2607.0,19,60382164.0,0,3,647,3
1962.0,1289572.0,133712.0,191807.68,69111.0,35,170932608.0,4,10,566,3
1973.0,36414.0,10115.0,0.0,12138.0,93,42676000.0,5,3,550,0
1972.0,29825.0,10003.0,24795.0,11172.0,18,48420519.0,3,3,580,3
1959.0,899529.0,221725.0,320264.0,134728.0,0,172872227.0,4,7,568,6
1943.0,528902.0,44167.0,28996.0,79571.0,103,134976056.0,10,10,601,0
1966.0,574555.0,33378.0,44504.0,22253.0,40,121369510.0,9,7,495,6
1962.0,82987.0,5935.0,7914.0,5168.0,59,116940291.0,6,4,609,1
1957.0,546916.0,88482.0,78942.99515625,80765.0,39,168919625.0,4,13,551,3
1981.0,589793.0,38493.0,79706.0,243001.0,41,155753998.0,3,10,567,0
1959.0,42483.0,0.0,2023.0,0.0,83,53942000.0,0,3,790,0
1989.0,702057.0,58769.0,54613.0,36439.0,11,165063561.0,2,9,560,5
1969.0,173565.0,11388.0,15184.0,6326.0,79,123912664.0,7,5,631,4
1971.0,542164.0,151725.0,200277.0,208369.0,63,102431000.0,9,12,398,0
1950.0,845614.0,76874.0,86989.0,26299.0,83,166028000.0,11,5,687,4
1984.0,1122267.0,73701.0,273837.0,128893.0,39,168258502.0,3,7,534,5
1972.0,910746.0,146461.0,69678.0,161785.0,25,143326082.0,4,3,534,0
1978.0,190977.0,16573.0,6477.0,18596.0,33,79916913.0,9,2,521,3
1962.0,755342.0,187326.38,103882.0,143289.0,86,163030847.0,6,10,546,4
1945.0,825637.0,281127.0,209910.0,211933.0,73,101608444.0,4,10,566,3
1980.0,144582.0,47751.0,28850.0,22282.0,39,84155689.0,9,3,546,6
1964.0,392462.0,80920.0,99127.0,2023.0,50,116507000.0,6,4,413,1
1951.0,175113.0,2744.0,8781.0,33369.0,70,137698711.0,10,3,625,3
1990.0,365221.0,151042.75921875,74642.0,63842.0,13,185579823.0,13,10,461,5
1969.0,9507.0,9588.0,0.0,1578.0,19,60447611.0,0,3,647,3
1989.0,1173340.0,54621.0,58667.0,374255.0,25,134165000.0,3,10,598,2
1979.0,8092.0,0.0,0.0,2023.0,92,70021000.0,3,3,734,5
1992.0,942718.0,125426.0,183846.0,283220.0,68,99054000.0,6,11,520,0
1975.0,508615.0,167965.0,61946.0,112685.0,20,144015920.0,3,9,528,1
1961.0,871962.0,307265.0,35358.0,101004.0,63,166508277.0,0,13,536,5
1969.0,1119625.0,359254.0,175737.0,135095.0,13,191068541.0,3,8,528,2
1957.0,994504.0,75907.0,78988.69,37511.0,53,160510316.0,2,7,578,2
1988.0,170745.0,129182.0,12198.0,68177.0,5,118214963.0,2,7,596,0
1961.0,101839.6,17538.0,12588.0,2113.0,78,96074678.0,6,5,491,3
1965.0,362517.0,188561.0,72227.0,3001.0,63,125377554.0,5,3,549,0
1984.0,7933.0,2347.0,0.0,1781.0,30,42658081.0,2,5,574,0
1969.0,115288.0,10337.0,5203.0,8384.0,73,107130155.0,3,1,623,3
1963.0,16184.0,4046.0,0.0,2023.0,60,87027000.0,3,4,543,0
1955.0,1839927.0,82186.0,145985.0,140968.0,79,165725224.0,3,10,557,4
1966.0,44506.0,3213.0,0.0,3629.0,48,95951658.0,4,7,619,5
1956.0,44303.0,1791.0,17108.0,26355.0,34,92885433.0,4,4,619,5
1969.0,42483.0,20230.0,8092.0,2023.0,53,79207000.0,6,1,578,0
1968.0,67023.0,38328.0,22305.0,12616.0,55,102057108.0,6,3,550,4
1979.0,1158394.0,247266.0,97931.0,75954.0,48,143697204.0,2,8,507,1
1961.0,1278447.0,235891.0,226124.0,44777.0,35,200768765.0,4,9,613,5
1972.0,629153.0,66759.0,62713.0,28322.0,93,152138000.0,11,3,624,0
1981.0,18207.0,8676.0,13634.0,6797.24,32,27577486.0,2,2,533,2
1969.0,15611.0,4924.0,4312.0,0.0,54,69282530.0,0,2,614,1
1960.0,879738.0,65639.0,66738.0,22433.0,12,133969149.0,2,12,615,4
1976.0,30345.0,0.0,2023.0,4046.0,90,58376000.0,0,2,676,0
1957.0,542164.0,271082.0,115311.0,119357.0,46,121774000.0,2,4,498,0
1978.0,127449.0,2023.0,22253.0,16184.0,1,86681000.0,3,8,502,0
1951.0,1000687.0,81675.0,98570.0,38727.0,83,161278957.23,10,5,527,4
1967.0,424017.0,93010.0,31794.0,97024.0,77,124363322.0,7,7,580,5
1983.0,223762.44,34316.0,267.0,4060.0,23,76294409.0,7,5,535,5
1949.0,58054.0,13644.0,3571.0,11621.0,23,135207280.0,5,7,668,4
1961.0,54082.0,1449.0,1146.0,11599.0,50,112638720.0,6,7,661,5
1983.0,202300.0,0.0,0.0,0.0,18,92737000.0,7,8,344,1
1975.0,1693315.0,45142.0,195104.0,38653.0,60,174508008.0,6,7,526,6
1961.0,641820.0,90813.0,79531.78,51506.0,65,124586751.0,10,5,478,5
1968.0,233001.0,36977.0,16747.0,37554.303359375,73,128712596.0,8,14,479,1
1974.0,51951.0,521.0,4431.0,9157.0,52,117510520.0,7,5,675,4
1948.0,14161.0,10115.0,0.0,4046.0,84,91273000.0,0,1,738,4
1954.0,26299.0,4046.0,0.0,0.0,94,76683000.0,0,3,310,1
1953.0,145875.0,4493.0,28545.0,31241.0,53,90661774.0,7,0,597,0
1970.0,987224.0,144455.421875,62713.0,113288.0,90,146026000.0,0,4,466,0
1979.0,971040.0,0.0,95469.2578125,0.0,20,183142000.0,4,7,231,0
1984.0,665.0,2715.0,16862.0,1018.0,8,52690222.0,3,3,532,0
1978.0,194908.0,85166.0,93467.0,37320.0,16,118890808.63,8,8,516,3
1971.0,1325143.0,96021.0,88244.0,182075.0,20,160922970.71,2,6,543,0
