,tahun_kelahiran,pendidikan,status_pernikahan,pendapatan,jumlah_anak_balita,jumlah_anak_remaja,terakhir_belanja,belanja_buah,belanja_daging,belanja_ikan,belanja_kue,pembelian_diskon,pembelian_web,pembelian_toko,keluhan,tanggal_menjadi_anggota
2823,1990.0,1.0,1.0,51651649.0,1.0,0.0,48.0,10115.0,20230.0,30345.0,10115.0,3.0,4.0,3.0,0.0,519
2824,1978.0,2.0,1.0,105906266.0,0.0,1.0,3.0,12130.0,106566.0,28714.0,24483.0,4.0,5.0,6.0,0.0,310
2825,1961.0,2.0,2.0,159190969.0,0.0,0.0,13.0,87498.0,1216564.0,116937.0,168793.0,0.0,7.0,3.0,0.0,317
2826,1970.0,3.0,3.0,105326000.0,1.0,1.0,69.0,0.0,180047.0,12138.0,32368.0,7.0,6.0,6.0,0.0,239
2827,1978.0,2.0,0.0,79869407.0,1.0,0.4,32.0,17878.0,181555.0,15855.0,6656.0,2.0,8.0,2.0,0.0,239
2828,1967.0,1.0,1.0,29563163.0,1.0,0.0,77.0,5241.0,14620.0,10160.0,8597.0,0.0,3.0,3.0,0.0,334
2829,1963.0,2.0,2.0,87014849.0,1.0,0.8,54.0,1632.0,11501.0,3655.0,390.0,0.0,3.0,3.0,0.0,294
2830,1972.0,2.0,1.2,156637243.0,0.0,0.0,30.0,137595.0,1103682.0,428350.0,128746.6,0.0,6.0,3.0,0.0,399
2831,1970.0,1.0,2.0,99091392.0,1.0,0.0,76.0,9752.0,38277.0,15351.0,10632.0,0.0,2.8,1.0,0.0,339
2832,1951.0,3.0,1.0,142649000.0,0.0,1.0,27.0,72828.0,755469.4,119357.0,34391.0,0.0,1.0,8.0,0.0,544
2833,1969.0,1.0,1.0,66174898.0,0.0,0.0,23.0,209797.0,193510.0,220323.0,28733.0,3.0,2.0,4.0,0.0,196
2834,1984.0,3.0,2.0,52841000.0,1.0,0.0,41.0,4046.0,38437.0,8092.0,0.0,2.2,0.0,4.0,0.0,365
2835,1961.0,2.0,0.0,171983000.0,0.0,0.0,55.0,80920.0,530026.0,66759.0,325703.0,3.0,6.0,11.0,0.0,15
2836,1956.0,2.0,2.0,124101000.0,0.0,1.0,54.0,378301.0,748510.0,30345.0,198254.0,1.0,7.0,7.0,0.0,28
2837,1962.0,2.0,2.0,120286114.6,0.0,0.0,25.0,161840.0,983178.0,248829.0,24276.0,0.0,4.0,4.0,0.0,542
2838,1970.0,1.0,0.0,102537900.0,0.0,1.0,67.0,30149.0,265341.0,64410.0,10049.0,0.0,5.0,5.0,0.0,288
2839,1970.0,2.0,0.0,37017000.0,0.0,0.6,89.0,10115.0,79952.0,36414.0,22253.0,4.0,0.0,5.0,0.0,119
2840,1958.0,2.0,1.0,96666715.2,1.0,1.0,1.0,0.0,107219.0,2023.0,8092.0,3.0,2.0,4.0,0.0,73
2841,1968.0,3.0,0.0,83078223.0,1.0,0.0,16.0,8537.0,27169.0,14476.0,24090.0,2.0,1.6,1.0,0.0,214
2842,1985.0,2.0,0.0,63152648.0,1.0,0.0,87.0,8092.0,171309.0,2706.0,14816.0,6.0,3.0,6.0,0.0,239
2843,1978.0,2.0,1.0,33558000.0,1.0,0.0,36.0,30345.0,12138.0,10115.0,18207.0,4.0,4.0,1.2,0.0,556
2844,1973.0,3.0,2.0,140639596.0,0.0,0.0,70.0,63932.0,431270.0,92314.0,35675.2,0.0,2.0,9.0,0.0,277
2845,1977.0,1.0,1.0,191463342.0,0.0,0.0,9.0,47889.0,316022.0,119328.0,211165.0,0.0,7.0,8.0,0.0,361
2846,1962.0,3.0,1.2,109742519.4,1.0,0.0,23.0,6492.0,225516.0,8872.0,5758.0,3.0,1.0,2.0,0.0,313
2847,1957.0,2.0,0.0,154938472.6,0.0,0.0,6.0,149976.0,347818.0,93229.0,75228.0,2.0,9.0,2.0,0.0,228
2848,1976.0,2.0,2.0,123416716.0,0.0,0.0,8.0,298000.0,725196.0,319846.0,39733.0,2.0,4.0,5.0,0.0,398
2849,1972.0,2.0,2.0,114659254.0,0.0,1.0,39.0,30461.0,101906.0,16523.4,129020.0,4.0,2.0,5.0,0.0,245
2850,1982.0,2.0,3.0,59497000.0,1.0,1.0,69.0,16184.0,28322.0,0.0,8092.0,4.0,4.0,5.0,0.0,209
2851,1965.0,1.0,2.0,139002791.0,0.0,0.0,56.2,143743.0,335984.0,165942.0,187047.0,2.0,7.0,6.0,0.0,322
2852,1957.0,2.0,1.0,97026000.0,0.0,1.0,6.0,44506.0,137564.0,135541.0,16184.0,4.0,5.0,8.0,0.0,196
2853,1988.0,2.0,1.0,60904000.0,1.0,0.0,42.0,0.0,34391.0,22253.0,6069.0,0.0,4.0,2.0,0.0,20
2854,1968.0,2.0,0.0,20505000.0,1.0,0.0,33.0,16184.0,20230.0,22253.0,10115.0,2.0,0.0,2.6,0.0,239
2855,1980.0,1.0,1.0,100652625.0,0.0,0.0,51.0,10024.0,3220807.0,16047.0,14002.0,0.0,0.0,3.0,0.0,298
2856,1963.0,2.0,0.0,186176989.0,0.0,0.0,76.0,76732.0,1018104.0,194096.0,171196.0,0.0,3.0,6.0,0.0,313
2857,1985.0,2.0,2.0,90701000.0,1.0,0.0,29.0,4046.0,70805.0,0.0,0.0,1.0,5.0,2.0,0.0,554
2858,1968.0,2.0,0.0,143622000.0,0.0,0.2,68.0,107219.0,530026.0,254898.0,119357.0,1.2,5.0,6.0,0.0,351
2859,1973.0,2.0,1.0,80631195.8,1.0,0.0,32.0,4282.0,32761.0,10217.0,9721.0,2.0,4.0,3.0,0.0,380
2860,1978.0,1.0,3.0,23188000.0,0.0,0.0,19.0,0.0,6069.0,16184.0,0.0,2.0,1.0,1.0,0.0,416
2861,1964.0,1.0,1.0,134308000.0,1.0,1.0,70.0,101150.0,364140.0,293335.0,200277.0,13.0,9.0,7.0,0.0,143
2862,1975.0,3.0,3.0,148703000.0,0.0,0.0,34.0,289289.0,449106.0,149900.2,117334.0,0.0,4.0,11.0,0.0,434
2863,1973.0,2.0,1.0,79235247.0,0.0,0.0,77.0,40883.0,130743.0,45800.0,6939.0,0.0,5.6,2.0,0.0,219
2864,1970.0,1.0,3.0,103265636.0,0.0,0.0,95.0,126830.2,434698.0,184699.0,148219.0,4.0,5.0,7.0,0.0,311
2865,1976.0,2.0,2.0,50614000.0,1.0,0.2,7.0,0.0,36414.0,0.0,14161.0,3.0,4.0,4.0,0.2,355
2866,1968.0,2.0,0.0,176630000.0,1.0,0.2,104.0,176001.0,1323042.0,36414.0,214438.0,8.0,2.0,8.0,0.0,44
2867,1976.0,2.0,0.0,85085445.0,1.0,0.6,39.0,21079.0,99902.0,13444.0,25774.0,3.0,4.0,5.0,0.0,276
2868,1966.0,2.0,2.0,148199275.0,0.2,0.0,8.0,70000.0,275189.0,28180.0,5035.0,1.0,5.0,11.0,0.0,288
2869,1989.0,2.0,1.0,152730000.0,0.0,0.0,44.0,24276.0,1064098.0,117334.0,127449.0,1.0,6.0,3.0,0.0,373
2870,1979.0,3.0,1.0,59168000.0,1.0,0.0,8.0,2023.0,4046.0,14161.0,10115.0,0.0,1.0,1.0,0.0,267
2871,1977.0,4.0,2.0,143476100.0,0.0,1.0,24.0,162606.0,320395.0,93808.0,76708.0,2.0,4.0,12.0,0.0,348
2872,1972.0,3.0,1.0,165961260.0,0.0,0.0,86.0,56671.0,508775.0,48089.0,45588.0,2.0,10.0,4.0,0.0,253
2873,1964.0,4.0,0.0,79092739.0,1.0,1.0,9.0,9053.0,36744.0,1492.0,0.0,3.0,3.0,1.0,0.0,301
2874,1985.0,1.0,1.0,141176000.0,0.0,0.0,75.0,192185.0,906304.0,443037.0,200277.0,1.0,6.0,6.0,0.0,41
2875,1971.0,3.0,1.0,182372061.0,0.0,0.0,79.0,219626.0,1689307.0,84365.0,176191.0,0.0,6.0,8.0,0.0,351
2876,1993.0,1.0,0.0,104784000.0,1.0,0.0,32.0,70805.0,459221.0,64736.0,72828.0,7.0,7.0,3.0,0.0,285
2877,1986.0,1.0,2.0,63983000.0,0.0,0.2,9.0,20230.0,20230.0,42483.0,6069.0,0.0,0.0,4.0,0.0,319
2878,1966.0,2.0,1.0,110929293.0,0.0,1.0,96.0,2543.0,29884.0,4132.0,3872.0,4.0,5.0,3.0,0.0,355
2879,1946.0,0.0,0.0,31501041.0,1.0,1.0,47.2,33323.0,11514.0,42527.0,14360.0,6.0,0.0,1.0,0.0,330
2880,1975.0,2.0,1.0,7513914.0,0.0,0.2,48.0,3016.0,2639667.0,12102.0,2519.0,10.0,7.0,0.0,0.0,351
2881,1957.0,2.0,1.0,136854357.0,0.0,0.6,88.0,171478.4,403311.0,143524.0,182841.0,4.0,10.0,6.0,0.0,313
2882,1961.0,2.0,1.0,102108553.0,0.0,1.0,80.0,4866.0,39344.0,7328.0,16770.0,2.0,7.0,6.0,0.0,305
2883,1956.0,3.0,1.0,80196274.0,0.0,1.0,22.0,2023.0,3449.0,0.0,3999.0,1.0,1.0,3.0,0.0,439
2884,1989.0,2.0,0.0,40027146.0,1.0,0.0,69.0,23359.0,13227.0,3816.0,4174.0,1.0,5.0,0.0,0.0,440
2885,1969.0,2.0,1.0,138512902.0,0.0,1.0,91.0,30873.0,102614.0,45577.0,25347.0,4.0,7.0,6.0,0.0,283
2886,1967.0,1.0,1.0,66194010.0,0.0,0.0,25.0,241452.0,224487.0,254692.0,31446.0,3.0,3.0,5.0,0.0,196
2887,1950.0,2.0,1.0,173462126.0,0.0,0.0,2.0,54449.0,1094253.0,200262.0,255883.0,1.8,1.0,11.0,0.0,368
2888,1989.0,2.0,1.0,184189799.0,0.0,0.0,84.0,275041.0,1103881.0,196472.0,187360.0,1.0,4.0,6.0,0.0,343
2889,1946.0,4.0,3.0,170797745.0,0.0,0.0,29.0,120339.0,1126750.8,151859.0,178365.0,2.0,4.0,9.0,0.0,351
2890,1981.0,4.0,0.0,83951000.0,1.0,0.4,39.0,0.0,64736.0,16184.0,12138.0,2.0,4.0,1.0,1.0,56
2891,1961.0,3.0,0.0,175315371.0,0.0,0.0,74.0,141004.0,1265232.0,220837.0,151678.0,2.0,5.0,10.0,0.0,323
2892,1969.0,2.0,1.0,147909626.0,0.0,0.0,31.0,61857.0,279638.0,11673.0,14546.0,1.0,4.0,8.0,0.0,260
2893,1960.0,1.0,1.0,110930648.0,0.0,1.0,67.0,14270.0,54566.0,2296.0,546.0,4.0,5.2,6.0,0.0,269
2894,1980.0,2.0,0.0,179697084.0,0.0,0.0,36.0,113565.0,1340883.0,254746.0,187454.0,1.0,9.0,9.0,0.0,382
2895,1968.0,2.6,1.0,139070048.0,0.0,1.0,69.0,25355.0,93084.0,42066.0,21836.0,3.0,7.0,6.0,0.0,283
2896,1963.0,2.0,0.0,96862945.0,1.0,1.0,38.0,5023.0,38944.0,0.0,3135.0,3.0,0.0,0.0,0.0,355
2897,1962.0,2.0,2.0,100924207.0,0.0,0.0,60.0,7335.0,58174.0,10686.0,0.0,1.0,2.0,5.0,0.0,378
2898,1976.0,3.0,0.0,84668790.0,0.0,0.0,23.0,111279.0,391644.0,122709.0,93269.0,1.0,2.0,9.0,0.0,245
2899,1968.0,2.0,1.0,110748000.0,0.0,0.0,77.0,8092.0,145656.0,12446.0,16184.0,0.0,3.0,7.0,0.0,246
2900,1970.0,0.0,2.0,28133144.0,0.0,0.0,19.2,12027.0,103078.2,42020.0,26012.0,0.0,0.0,3.0,0.0,209
2901,1962.0,2.0,1.0,143703000.0,0.0,1.0,96.0,34391.0,341887.0,58667.0,50575.0,3.0,12.0,11.0,0.0,391
2902,1956.0,2.2,2.0,165980958.0,0.0,0.0,87.0,99313.0,1163926.0,58825.0,106678.0,0.0,10.0,6.0,0.0,236
2903,1955.0,3.0,2.0,100945620.0,0.0,0.0,62.0,100932.0,402945.0,134606.0,98909.0,1.0,4.0,7.0,0.0,245
2904,1983.0,2.0,0.0,42528875.0,1.0,0.0,19.0,19175.0,56053.0,22568.0,8155.0,3.0,2.0,0.0,0.0,292
2905,1984.0,1.0,2.0,42642000.0,1.0,0.0,83.0,0.0,8092.0,28322.0,22253.0,2.0,0.0,4.0,0.0,325
2906,1970.0,2.0,1.0,150173566.0,0.0,0.0,31.0,218995.0,1734215.0,206450.0,98839.0,1.0,7.0,5.0,0.0,351
2907,1975.0,3.0,2.0,73114001.0,1.0,0.0,32.0,8399.0,56400.0,4353.0,3884.0,1.0,1.0,3.0,0.0,313
2908,1970.0,1.0,2.0,55870061.0,0.0,0.0,69.0,9055.0,33234.0,4816.0,44745.0,3.0,0.0,2.0,0.0,214
2909,1975.0,4.0,2.0,32617000.0,1.0,1.0,54.0,8092.0,42483.0,0.0,10115.0,6.0,1.0,6.0,0.2,158
2910,1969.0,3.0,1.0,141945000.0,0.0,1.0,12.0,50575.0,275128.0,285243.0,2023.0,3.0,5.0,14.0,0.0,286
2911,1942.0,3.0,3.0,101852361.0,0.0,0.0,77.0,252781.0,981187.0,335047.0,250758.0,0.0,4.0,11.0,0.0,399
2912,1978.0,2.0,1.0,165150818.0,0.0,0.0,37.0,334541.0,1445875.0,227713.0,161417.2,0.0,3.0,8.0,0.0,310
2913,1969.0,2.0,2.0,44576000.0,1.0,0.0,28.0,28322.0,46529.0,50575.0,32368.0,3.0,2.0,0.0,0.0,32
2914,1988.0,2.0,0.0,189042034.0,0.0,0.0,50.0,119912.0,1453576.0,94803.0,48555.0,3.0,6.0,10.0,0.0,336
2915,1983.0,3.0,1.0,87938000.0,1.0,0.0,31.0,8092.0,281197.0,16184.0,16184.0,7.0,13.0,8.0,0.0,24
2916,1990.0,2.0,1.0,185220396.0,0.0,0.0,12.0,50960.0,270820.0,129228.0,58099.0,2.0,13.0,9.0,0.0,324
2917,1989.0,2.0,0.0,40011200.0,1.0,0.0,64.0,1336.0,22787.0,953.0,5709.6,1.0,0.0,0.0,0.0,297
2918,1954.0,4.0,0.0,93293176.0,0.0,0.0,27.0,30866.0,46057.0,23888.4,19113.0,2.0,4.0,3.0,0.0,256
2919,1951.0,2.0,1.0,110017625.0,0.0,0.0,51.0,49412.0,243817.0,49006.0,6173.0,3.0,9.0,7.0,0.0,295
2920,1965.0,2.0,1.0,100828313.0,0.0,0.0,50.0,10115.0,65222.0,12097.0,0.0,0.0,2.0,3.0,0.0,329
2921,1955.0,2.0,2.0,124153441.0,0.0,0.0,59.0,7284.0,65291.8,36812.0,14150.0,1.0,7.0,5.0,0.0,261
2922,1986.0,2.0,1.0,184519000.0,0.0,0.0,63.0,343910.0,1658860.0,190162.0,297381.0,1.0,5.0,10.0,0.0,290
2923,1968.0,2.0,0.0,172258582.6,0.0,0.0,60.0,338319.0,1946760.0,199164.8,228669.0,0.0,5.0,7.0,0.0,338
2924,1980.0,2.0,1.0,119145023.0,0.0,1.0,43.0,45380.0,192714.0,138899.0,110415.0,1.0,10.0,7.0,0.0,257
2925,1980.0,2.0,2.0,114997747.0,0.0,0.0,45.0,97110.0,288253.0,41683.0,92533.0,3.0,4.0,7.0,0.0,349
2926,1965.0,2.0,1.0,156989412.0,0.0,0.0,76.0,62551.0,878816.0,160138.0,90197.0,2.0,3.0,7.4,0.0,366
2927,1976.0,2.0,2.0,48635244.0,1.0,0.0,54.0,318.0,28966.0,46325.0,29496.0,1.0,2.0,2.6,0.0,295
2928,1983.0,2.0,2.0,166136490.0,0.0,0.0,16.0,92958.4,924320.0,68965.0,110242.0,2.0,3.0,8.0,0.0,264
2929,1979.0,2.0,1.0,119037935.0,0.0,1.0,49.0,40519.0,186395.0,121723.0,98263.0,1.0,9.0,7.0,0.0,257
2930,1957.0,3.0,1.0,93702693.0,0.0,1.0,65.0,1868.0,15252.0,1400.0,622.0,2.0,0.0,4.0,0.0,294
2931,1975.0,2.0,0.0,113424000.0,0.0,1.0,36.0,10115.0,165886.0,24276.0,44506.0,4.0,7.0,6.0,0.0,483
2932,1978.0,4.0,2.0,158917000.0,0.0,0.0,45.6,192185.0,1327088.0,109242.0,109242.0,0.0,2.0,6.0,0.0,386
2933,1955.0,3.0,2.0,138704883.0,0.4,1.0,64.0,13062.0,83463.0,784.0,0.0,3.0,8.0,3.0,0.0,233
2934,1953.0,3.0,2.0,112760691.0,0.0,0.0,53.0,18592.0,255176.0,13758.0,21137.0,3.0,10.0,6.0,0.0,288
2935,1985.0,3.0,0.0,194239041.0,0.0,0.0,28.0,212390.0,1775523.0,205962.0,286869.0,0.0,5.0,10.0,0.0,351
2936,1958.0,2.0,1.0,132414720.0,0.0,0.0,0.0,81331.6,1440761.0,67871.8,13181.0,2.0,2.0,6.0,0.0,307
2937,1951.0,2.0,1.0,175901000.0,0.0,0.0,51.0,62713.0,691866.0,159817.0,68782.0,3.0,2.0,12.0,0.0,237
2938,1971.0,4.0,1.0,163534476.0,0.0,1.0,80.0,10119.0,581409.0,89007.0,66754.0,2.4,5.0,6.0,0.0,253
2939,1986.0,3.0,0.0,84892000.0,0.0,0.0,64.0,8092.0,109242.0,8148.4,14161.0,0.0,2.0,5.0,0.0,366
2940,1961.0,3.0,3.0,158023179.0,0.0,0.0,36.8,72166.0,478331.0,56361.0,49559.0,0.0,4.0,9.0,0.0,285
2941,1975.0,1.0,2.0,82897974.8,0.6,1.0,16.0,0.0,289006.0,152955.0,17648.0,5.0,2.0,3.0,0.0,332
2942,1987.0,2.0,0.0,77062611.4,1.0,0.0,12.0,10115.0,34391.0,8092.0,12138.0,2.0,1.0,1.6,0.0,119
2943,1977.0,1.0,1.0,166713791.8,0.0,0.0,36.0,285243.0,1533434.0,317611.0,173978.0,1.0,6.0,6.0,0.0,473
2944,1949.0,2.0,1.0,194642531.0,0.0,0.0,8.0,46673.0,1418772.0,135825.0,116235.4,0.0,3.0,6.0,0.0,362
2945,1966.0,2.0,1.0,157362438.0,0.0,0.2,83.0,54963.0,826563.0,106262.0,72637.0,2.0,3.0,4.0,0.0,366
2946,1972.0,3.0,2.0,167563206.0,0.0,0.0,32.0,112109.0,879271.0,236396.0,165338.0,0.0,5.0,9.0,0.0,285
2947,1968.0,2.0,2.0,156281009.0,0.0,0.0,23.0,141709.0,990543.0,360467.0,147778.0,0.0,6.0,4.0,0.0,372
2948,1965.0,2.0,2.0,45429000.0,2.0,1.0,25.0,0.0,24276.0,2023.0,0.0,3.0,0.0,2.0,0.0,365
2949,1967.0,2.0,2.0,83588377.0,0.0,1.0,3.0,54452.0,192870.0,5934.0,56407.0,3.0,5.0,3.0,0.0,317
2950,1960.0,2.0,1.0,165520560.0,0.0,0.0,72.0,74414.0,815882.0,49852.6,41124.0,1.0,1.0,12.0,0.0,366
2951,1956.0,3.0,1.0,159176682.0,0.0,0.8,28.0,106877.0,552364.0,88650.0,11877.0,0.0,10.0,5.0,0.0,334
2952,1959.0,2.0,0.0,185302000.0,0.0,1.0,79.0,62713.0,837522.0,216461.0,196231.0,0.0,3.0,6.0,0.0,492
2953,1971.0,2.0,1.4,152822999.0,0.0,0.0,22.0,97997.0,544099.0,270045.0,1237.0,0.0,8.4,10.0,0.0,312
2954,1964.0,2.0,2.0,155606000.0,0.0,0.0,87.0,105196.0,1887459.0,412692.0,60690.0,0.0,7.0,9.2,0.0,81
2955,1951.0,3.0,1.2,117386683.0,0.0,1.0,71.0,4279.0,154133.0,3578.0,31817.0,1.0,6.0,10.0,0.0,213
2956,1978.0,2.0,0.0,49800657.0,1.0,0.0,8.0,17470.0,32313.0,16866.0,15991.8,1.0,3.0,3.0,0.0,214
2957,1946.0,4.0,1.0,97524000.0,0.0,2.0,47.0,34391.0,143633.0,36414.0,18916.4,2.0,1.0,5.0,0.0,348
2958,1976.0,4.0,0.0,114183432.0,1.0,1.0,71.0,122.0,10912.0,4094.0,4070.0,0.0,0.0,0.0,0.0,294
2959,1973.0,3.0,2.0,119948693.0,0.0,1.0,77.0,2264.0,77115.0,9964.0,362.0,2.0,4.2,4.0,0.0,347
2960,1985.0,1.0,1.0,79831000.0,0.0,0.0,28.0,28322.0,273105.0,370209.0,150011.2,2.0,6.0,5.0,0.0,292
2961,1982.0,2.0,2.0,79369527.0,1.0,0.0,81.0,53601.0,167021.0,60755.0,10115.0,1.0,3.0,2.0,0.0,261
2962,1969.0,2.0,2.0,124172234.0,0.0,0.0,70.0,7267.0,159361.0,9664.0,12886.0,1.0,6.0,4.0,0.0,239
2963,1989.0,2.0,2.0,52469000.0,1.0,0.0,31.0,2023.0,6069.0,10115.0,0.0,1.0,0.0,1.8,0.0,281
2964,1965.0,4.0,1.0,111003000.0,0.0,2.0,47.0,4046.0,192185.0,0.0,24276.0,3.0,6.0,8.0,0.0,229
2965,1979.0,1.0,1.0,65988341.0,0.0,0.0,15.0,11752.0,4046.0,15432.0,9479.0,1.0,1.0,2.4,0.0,471
2966,1973.0,3.0,0.0,78932410.0,0.0,0.0,2.0,8802.0,35209.0,9241.0,11812.0,2.0,3.0,0.0,0.0,305
2967,1948.0,2.0,4.0,129098000.0,0.0,0.0,79.0,244783.0,507773.0,119042.2,84966.0,0.0,6.0,14.0,0.0,322
2968,1981.0,2.0,0.0,83952140.0,0.0,0.0,36.0,41962.0,201708.0,66210.0,41623.0,1.0,8.0,4.0,0.0,333
2969,1960.0,1.0,1.0,164575060.0,0.0,0.0,82.0,46414.0,733632.0,307891.0,47249.0,0.0,2.0,11.0,0.0,368
2970,1960.0,2.0,1.0,82470000.0,0.0,1.0,100.0,0.0,38437.0,8092.0,10115.0,1.0,3.0,8.0,0.0,356
2971,1957.0,1.0,2.0,166722000.0,0.0,0.0,35.0,103173.0,1699320.0,410669.0,279174.0,0.0,8.0,12.0,0.0,302
2972,1963.0,2.0,2.0,85711006.8,0.0,0.0,11.0,41589.2,700087.0,63522.2,137260.0,0.0,9.0,6.0,0.0,213
2973,1979.0,3.0,0.0,84682673.0,0.0,0.0,23.0,124267.0,428821.0,135372.0,101711.0,1.0,2.0,10.0,0.0,341
2974,1972.0,4.0,1.0,94326080.0,1.0,0.6,66.0,919.0,56015.0,7082.0,10115.0,6.0,1.0,7.0,0.0,313
2975,1961.0,1.0,1.0,110929447.0,0.0,1.0,71.0,12569.0,50922.0,2539.0,1577.8,4.0,5.0,5.0,0.0,227
2976,1963.0,2.0,4.0,170159650.0,0.0,0.0,71.0,90764.0,1854111.0,127526.0,210276.0,0.0,4.0,5.0,0.0,307
2977,1989.0,2.0,0.0,54059000.0,1.0,0.0,30.0,0.0,14161.0,0.0,12138.0,0.0,2.0,3.0,0.0,513
2978,1964.0,3.0,1.0,154875363.0,0.0,0.0,73.0,117805.0,1683704.0,93281.0,22873.0,0.4,5.0,7.0,0.0,202
2979,1958.0,2.0,0.0,89982768.0,0.0,0.0,26.0,15115.2,79626.0,33817.0,41765.0,1.0,1.0,6.0,0.0,325
2980,1981.0,3.2,1.0,82863076.0,1.0,1.0,19.0,13003.0,39769.0,1192.0,1824.6,3.0,3.0,1.0,0.0,247
2981,1963.0,2.0,4.0,170236104.0,0.0,0.0,67.0,88622.0,1798272.0,128138.0,209358.0,0.0,4.0,5.0,0.0,307
2982,1966.0,2.0,0.0,139879643.0,0.0,1.0,38.0,17338.0,79235.0,20688.8,16734.0,1.0,8.0,5.0,0.0,310
2983,1961.0,2.0,0.0,166464941.0,0.0,0.0,78.0,109039.0,1916795.0,109944.0,188086.0,0.0,4.0,11.0,0.0,297
2984,1972.0,4.0,1.0,98977000.0,1.0,0.0,94.0,18207.0,339864.0,20230.0,20230.0,4.0,5.0,12.0,0.0,10
2985,1981.0,1.0,0.8,139578000.0,1.0,0.6,80.0,135541.0,208369.0,155771.0,40460.0,2.0,2.0,7.0,0.0,392
2986,1979.0,2.0,3.0,162746000.0,0.0,0.0,48.0,123036.4,1114673.0,317611.0,86989.0,3.0,3.0,6.0,0.0,548
2987,1969.0,2.0,1.0,84287315.0,1.0,1.0,42.0,15087.0,156392.0,10575.0,29964.0,5.0,5.0,5.0,0.0,239
2988,1967.0,3.0,2.0,89591582.0,0.0,0.0,18.0,264.0,33524.0,17169.6,4134.0,0.0,4.0,4.0,0.0,346
2989,1963.0,2.0,0.0,129237000.0,0.0,1.0,51.0,28322.0,507773.0,22253.0,14161.0,6.0,1.0,11.0,0.0,85
2990,1951.0,4.0,2.0,69783893.0,1.0,1.0,39.0,0.0,123403.0,0.0,4046.0,4.0,0.0,3.0,0.0,453
2991,1967.0,3.0,3.0,129495000.0,0.0,1.0,67.0,32368.0,119233.0,32368.0,16184.0,3.0,8.0,9.0,0.0,216
2992,1963.0,2.0,1.0,140441616.0,0.0,0.0,32.0,64709.0,800878.0,296914.0,124584.0,3.0,2.0,9.0,0.0,378
2993,1985.0,2.0,1.0,180573521.0,0.0,0.0,82.0,82301.0,790868.0,153265.2,311758.0,1.0,6.0,8.0,0.0,346
2994,1970.0,2.0,2.0,40777000.0,1.0,1.0,51.0,12138.0,46529.0,6069.0,6069.0,5.0,1.0,1.0,0.0,438
2995,1974.0,3.0,1.0,120326587.0,0.0,1.0,41.0,23294.0,602861.0,21311.0,27360.0,5.0,7.0,4.0,0.0,253
2996,1964.0,1.0,0.0,85217459.0,1.0,1.0,81.0,900.0,5372.0,0.0,4187.0,0.0,0.0,1.0,0.0,360
2997,1963.0,2.0,0.4,74310069.0,0.0,0.0,45.0,15023.0,174632.0,37010.0,20891.0,5.0,4.0,5.0,0.0,239
2998,1961.0,3.0,0.0,93154894.2,0.0,1.0,74.0,17497.6,175212.0,18652.0,15806.0,5.0,6.0,5.0,0.0,375
2999,1948.0,2.0,1.4,147552000.0,0.0,0.0,49.0,76874.0,333795.0,119357.0,24276.0,1.0,1.0,5.0,0.0,470
3000,1948.0,3.0,0.0,94343888.0,0.0,0.0,8.0,39915.0,50189.0,0.0,22735.0,1.0,4.0,2.0,0.0,255
3001,1960.0,3.0,1.0,117210959.0,0.0,1.0,69.0,2929.0,118934.0,1813.0,17647.0,1.0,3.0,11.0,0.0,175
3002,1969.0,2.0,3.0,82284000.0,1.0,1.0,59.0,8092.0,4046.0,5284.0,0.0,2.0,2.0,4.0,0.0,168
3003,1954.0,3.0,0.8,132661000.0,0.0,2.0,7.0,20230.0,238714.0,70805.0,4046.0,3.0,6.0,13.0,0.0,295
3004,1962.0,2.0,0.0,166130082.0,0.0,0.0,89.0,159300.0,1798855.0,73140.0,153313.0,0.0,6.0,10.0,0.0,334
3005,1958.0,2.8,2.0,53952489.0,0.8,1.0,86.0,3580.0,39830.0,5172.0,829.0,4.0,0.0,1.0,0.0,379
3006,1967.0,2.0,1.0,114288714.0,0.0,1.0,56.0,894.0,36221.0,1788.0,4046.0,3.0,5.0,5.0,0.0,355
3007,1970.0,2.0,3.0,134478669.0,0.0,0.0,35.0,254311.0,427599.0,118936.0,235494.0,2.0,3.0,8.0,0.0,322
3008,1987.0,2.0,0.0,187881072.0,0.0,0.0,26.0,254733.0,1608534.0,262465.0,160638.0,1.0,2.0,7.0,0.0,351
3009,1994.0,1.0,0.0,176052140.0,0.0,0.0,62.0,56535.0,1297303.0,70177.0,194468.0,2.0,7.0,12.0,0.0,323
3010,1983.0,2.0,2.0,165383816.0,0.0,0.0,40.0,42536.0,616262.0,45656.0,51559.0,2.0,6.0,7.0,0.0,260
3011,1952.0,4.0,2.0,153110000.0,0.0,0.0,53.0,232645.0,483497.0,311542.0,4046.0,0.0,11.0,7.0,0.0,402
3012,1958.0,2.0,1.0,141627175.0,0.0,0.0,28.0,255296.0,521390.0,110770.0,42708.0,3.0,8.0,12.0,0.0,253
3013,1968.0,2.0,1.0,165360139.0,0.0,0.0,87.0,48247.0,561685.0,125056.0,47254.0,1.0,8.0,6.0,0.0,326
3014,1973.0,2.0,2.0,155123000.0,0.0,1.0,67.0,22253.0,265013.0,74851.0,22253.0,0.0,2.0,5.0,0.0,100
